ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
13,Buenos Aires,Copa Claro,19/02/13,ATP250,Outdoor,Clay,1st Round,3,Gimeno-Traver D.,Lajovic D.,58,162,778,339,6,4,7,5,,,,,,,2,0,Completed,1.36,3,1.4,2.8,1.36,3,1.43,3.05,1.33,3,1.43,3.15,1.38,2.95
13,Buenos Aires,Copa Claro,19/02/13,ATP250,Outdoor,Clay,1st Round,3,Wawrinka S.,Lorenzi P.,17,56,1990,785,6,3,6,3,,,,,,,2,0,Completed,1.16,5,1.2,4.25,1.14,5,1.19,5.36,1.22,3.75,1.22,6.4,1.18,4.66
13,Buenos Aires,Copa Claro,20/02/13,ATP250,Outdoor,Clay,1st Round,3,Ferrer D.,Velotti A.,4,186,6865,275,6,4,6,1,,,,,,,2,0,Completed,1.01,23,1.01,15,1.02,13,1.01,23.14,1.03,10,1.03,26,1.02,16.5
13,Buenos Aires,Copa Claro,20/02/13,ATP250,Outdoor,Clay,1st Round,3,Trungelliti M.,Arguello F.,203,198,232,241,4,6,6,3,1,0,,,,,1,1,Retired,,,,,,,,,,,,,,
13,Buenos Aires,Copa Claro,20/02/13,ATP250,Outdoor,Clay,1st Round,3,Fognini F.,Garcia-Lopez G.,44,84,905,614,7,5,6,3,,,,,,,2,0,Completed,1.53,2.37,1.55,2.35,1.62,2.2,1.59,2.49,1.57,2.25,1.62,2.58,1.56,2.37
13,Buenos Aires,Copa Claro,20/02/13,ATP250,Outdoor,Clay,1st Round,3,Nalbandian D.,Berlocq C.,78,77,655,660,6,3,2,6,6,3,,,,,2,1,Completed,1.72,2,1.75,2,1.73,2,1.75,2.18,1.62,2.2,1.8,2.3,1.72,2.07
13,Buenos Aires,Copa Claro,21/02/13,ATP250,Outdoor,Clay,2nd Round,3,Almagro N.,Kuznetsov An.,11,80,2540,651,7,6,6,2,,,,,,,2,0,Completed,1.1,7,1.13,5.5,1.1,6.5,1.13,7.24,1.1,6,1.15,8.2,1.11,6.23
13,Buenos Aires,Copa Claro,21/02/13,ATP250,Outdoor,Clay,2nd Round,3,Delbonis F.,Montanes A.,123,90,444,575,6,1,6,4,,,,,,,2,0,Completed,1.53,2.37,1.55,2.35,1.57,2.25,1.62,2.4,1.67,2.1,1.67,2.45,1.58,2.32
13,Buenos Aires,Copa Claro,21/02/13,ATP250,Outdoor,Clay,2nd Round,3,Reister J.,Bedene A.,246,76,194,675,6,1,1,6,6,2,,,,,2,1,Completed,2.37,1.53,2.5,1.5,2.38,1.53,2.48,1.6,2.63,1.44,2.63,1.61,2.46,1.52
13,Buenos Aires,Copa Claro,21/02/13,ATP250,Outdoor,Clay,2nd Round,3,Fognini F.,Trungelliti M.,44,203,905,232,7,5,6,2,,,,,,,2,0,Completed,1.22,4,1.25,3.75,1.29,3.5,1.25,4.33,1.29,3.5,1.3,4.33,1.26,3.75
13,Buenos Aires,Copa Claro,21/02/13,ATP250,Outdoor,Clay,2nd Round,3,Ramos A.,Mayer L.,55,82,785,637,6,3,7,6,,,,,,,2,0,Completed,1.4,2.75,1.45,2.65,1.44,2.62,1.52,2.69,1.44,2.63,1.53,2.85,1.45,2.67
13,Buenos Aires,Copa Claro,21/02/13,ATP250,Outdoor,Clay,2nd Round,3,Robredo T.,Schwartzman D.,95,166,545,333,6,3,6,1,,,,,,,2,0,Completed,1.5,2.5,1.55,2.35,1.53,2.38,1.58,2.52,1.44,2.63,1.62,2.6,1.54,2.42
13,Buenos Aires,Copa Claro,21/02/13,ATP250,Outdoor,Clay,2nd Round,3,Ferrer D.,Nalbandian D.,4,78,6865,655,2,6,6,4,6,0,,,,,2,1,Completed,1.14,5.5,1.16,4.75,1.17,4.5,1.15,6.32,1.17,5,1.18,6.32,1.15,5.22
13,Buenos Aires,Copa Claro,22/02/13,ATP250,Outdoor,Clay,2nd Round,3,Wawrinka S.,Gimeno-Traver D.,17,58,1990,778,6,1,6,4,,,,,,,2,0,Completed,1.18,4.5,1.2,4.25,1.3,3.4,1.24,4.52,1.25,3.5,1.3,5.4,1.21,4.3
13,Buenos Aires,Copa Claro,22/02/13,ATP250,Outdoor,Clay,Quarterfinals,3,Robredo T.,Reister J.,95,246,545,194,6,3,6,2,,,,,,,2,0,Completed,1.36,3,1.35,3,1.4,2.75,1.45,2.97,1.4,2.88,1.45,3.6,1.37,2.98
13,Buenos Aires,Copa Claro,22/02/13,ATP250,Outdoor,Clay,Quarterfinals,3,Ferrer D.,Fognini F.,4,44,6865,905,6,2,6,1,,,,,,,2,0,Completed,1.06,10,1.06,8,1.07,7.5,1.06,12.25,1.07,8,1.1,13,1.06,8.91
13,Buenos Aires,Copa Claro,22/02/13,ATP250,Outdoor,Clay,Quarterfinals,3,Wawrinka S.,Ramos A.,17,55,1990,785,7,6,6,4,,,,,,,2,0,Completed,1.33,3.25,1.3,3.3,1.3,3.4,1.33,3.69,1.29,3.5,1.35,3.8,1.32,3.33
13,Buenos Aires,Copa Claro,23/02/13,ATP250,Outdoor,Clay,Quarterfinals,3,Almagro N.,Delbonis F.,11,123,2540,444,6,1,7,6,,,,,,,2,0,Completed,1.18,4.5,1.2,4.25,1.17,4.5,1.24,4.61,1.14,5.5,1.24,5.5,1.2,4.46
13,Buenos Aires,Copa Claro,23/02/13,ATP250,Outdoor,Clay,Semifinals,3,Ferrer D.,Robredo T.,4,95,6865,545,6,3,6,2,,,,,,,2,0,Completed,1.05,11,1.06,8,1.08,7,1.07,12,1.07,7,1.08,13,1.06,9.24
13,Buenos Aires,Copa Claro,23/02/13,ATP250,Outdoor,Clay,Semifinals,3,Wawrinka S.,Almagro N.,17,11,1990,2540,6,3,7,5,,,,,,,2,0,Completed,2.3,1.61,2.15,1.65,2.2,1.62,2.23,1.75,2.25,1.62,2.35,1.78,2.18,1.66
13,Buenos Aires,Copa Claro,24/02/13,ATP250,Outdoor,Clay,The Final,3,Ferrer D.,Wawrinka S.,4,17,6865,1990,6,4,3,6,6,1,,,,,2,1,Completed,1.25,4,1.3,3.3,1.29,3.75,1.32,3.79,1.29,3.5,1.32,4,1.28,3.59
