WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
5,Melbourne,Australian Open,14/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Rakhimova K.,Bektas E.,90,89,793,804,6,4,6,4,,,2,0,Completed,1.91,1.91,1.85,2.05,1.94,2.06,1.86,1.95
5,Melbourne,Australian Open,14/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Tsurenko L.,Bronzetti L.,33,55,1452,1099,3,6,7,5,6,3,2,1,Completed,1.5,2.63,1.44,2.97,1.55,2.97,1.5,2.61
5,Melbourne,Australian Open,14/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Fernandez L.A.,Bejlek S.,35,133,1355,574,7,6,6,2,,,2,0,Completed,1.25,4,1.28,4,1.31,4.01,1.27,3.82
5,Melbourne,Australian Open,14/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Krejcikova B.,Hontama M.,11,121,2891,645,2,6,6,4,6,3,2,1,Completed,1.17,5,1.17,5.87,1.2,5.87,1.17,5.23
5,Melbourne,Australian Open,14/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Avanesyan E.,Bai Z.,74,87,939,825,4,6,7,5,6,2,2,1,Completed,2.38,1.57,2.67,1.53,2.67,1.62,2.47,1.55
5,Melbourne,Australian Open,14/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Korpatsch T.,Burrage J.,80,102,847,733,2,6,6,3,6,0,2,1,Completed,1.67,2.2,1.79,2.12,1.8,2.25,1.75,2.1
5,Melbourne,Australian Open,14/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Parks A.,Snigur D.,82,134,838,566,2,6,6,2,6,4,2,1,Completed,2,1.8,2.19,1.75,2.19,1.88,2.06,1.78
5,Melbourne,Australian Open,14/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Timofeeva M.,Cornet A.,170,110,451,690,6,2,6,4,,,2,0,Completed,1.8,2,1.72,2.23,1.85,2.23,1.74,2.11
5,Melbourne,Australian Open,14/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Fruhvirtova B.,Bogdan A.,107,63,704,1016,2,6,6,4,6,3,2,1,Completed,1.67,2.2,1.65,2.38,1.72,2.38,1.65,2.26
5,Melbourne,Australian Open,14/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Sakkari M.,Hibino N.,8,88,3770,808,6,4,6,1,,,2,0,Completed,1.06,10,1.07,11.07,1.08,11.07,1.07,9.12
5,Melbourne,Australian Open,14/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Parry D.,Wang Xin.,72,36,943,1353,6,3,2,6,6,3,2,1,Completed,3.2,1.36,3.11,1.41,3.2,1.42,3.06,1.38
5,Melbourne,Australian Open,14/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Anisimova A.,Samsonova L.,442,14,130,2760,6,3,6,4,,,2,0,Completed,3,1.4,3,1.44,3.01,1.44,2.93,1.41
5,Melbourne,Australian Open,14/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Korneeva A.,Sorribes Tormo S.,179,52,427,1127,4,6,6,3,6,2,2,1,Completed,2.2,1.67,2.36,1.65,2.4,1.71,2.26,1.65
5,Melbourne,Australian Open,14/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Dolehide C.,Jeanjean L.,43,143,1208,523,6,2,6,4,,,2,0,Completed,1.36,3.2,1.47,2.87,1.47,3.2,1.42,2.9
5,Melbourne,Australian Open,14/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Wozniacki C.,Linette M.,252,24,302,1896,6,2,2,0,,,1,0,Retired,1.53,2.5,1.52,2.69,1.6,2.69,1.53,2.52
5,Melbourne,Australian Open,14/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Sabalenka A.,Seidel E.,2,173,8905,439,6,0,6,1,,,2,0,Completed,1.03,17,1.05,13.06,1.05,17,1.03,13.59
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Noskova L.,Bouzkova M.,50,34,1143,1382,6,1,7,5,,,2,0,Completed,2.3,1.62,2.39,1.64,2.5,1.67,2.29,1.63
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Hunter S.,Errani S.,180,101,426,738,6,4,6,3,,,2,0,Completed,1.29,3.75,1.31,3.77,1.35,3.87,1.3,3.58
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Podoroska N.,Zidansek T.,65,98,1009,745,6,1,6,0,,,2,0,Completed,1.8,2,1.85,2.05,1.96,2.05,1.84,1.97
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Gracheva V.,Wickmayer Y.,39,79,1290,880,6,3,6,4,,,2,0,Completed,1.57,2.38,1.69,2.28,1.69,2.45,1.63,2.28
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Svitolina E.,Preston T.,23,201,1972,383,6,2,6,2,,,2,0,Completed,1.07,9,1.08,9.7,1.11,9.73,1.07,8.41
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Tomova V.,Day K.,70,86,957,825,6,4,6,2,,,2,0,Completed,1.44,2.75,1.53,2.67,1.58,2.78,1.49,2.66
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Yastremska D.,Vondrousova M.,93,7,777,3966,6,1,6,2,,,2,0,Completed,5,1.17,5.16,1.2,5.25,1.24,4.92,1.18
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Gauff C.,Schmiedlova A.,4,68,6660,996,6,3,6,0,,,2,0,Completed,1.02,21,1.02,25.47,1.03,26.39,1.02,17.12
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Juvan K.,Potapova A.,109,29,696,1694,6,1,6,4,,,2,0,Completed,3.2,1.36,3.42,1.36,3.42,1.39,3.26,1.34
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Siegemund L.,Alexandrova E.,78,20,892,2215,6,2,3,6,7,6,2,1,Completed,3.2,1.36,3.01,1.43,3.2,1.45,3.01,1.39
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Maria T.,Osorio M.,42,10,1215,3328,7,5,6,7,6,4,2,1,Completed,2.38,1.57,2.76,1.5,2.76,1.57,2.61,1.5
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Kessler M.,Ferro F.,206,153,371,496,3,6,6,3,6,2,2,1,Completed,2.5,1.53,2.56,1.56,2.68,1.62,2.49,1.54
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Masarova R.,Sasnovich A.,91,81,786,843,6,3,6,4,,,2,0,Completed,2.3,1.62,2.42,1.63,2.42,1.66,2.34,1.6
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Kostyuk M.,Liu C.,37,99,1330,742,6,3,4,6,6,1,2,1,Completed,1.44,2.75,1.41,3.11,1.46,3.11,1.41,2.9
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Vekic D.,46,25,1178,1865,6,4,6,4,,,2,0,Completed,1.44,2.75,1.39,3.23,1.46,3.23,1.4,2.97
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Paolini J.,Shnaider D.,31,92,1530,785,6,3,6,4,,,2,0,Completed,1.5,2.63,1.56,2.58,1.56,2.73,1.51,2.57
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Mertens E.,Sherif M.,28,58,1713,1053,6,2,2,0,,,1,0,Retired,1.14,5.5,1.15,6.32,1.17,6.32,1.14,5.69
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Frech M.,Saville D.,69,152,965,496,6,7,6,3,7,5,2,1,Completed,2.2,1.67,2.19,1.75,2.25,1.75,2.16,1.7
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Siniakova K.,Cristian J.,49,83,1155,831,6,2,7,5,,,2,0,Completed,1.33,3.4,1.34,3.5,1.35,3.5,1.33,3.35
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Zakharova A.,Putintseva Y.,190,64,404,1014,2,6,6,0,6,3,2,1,Completed,4,1.25,3.81,1.3,4.01,1.32,3.79,1.27
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Golubic V.,Kudermetova V.,85,17,829,2555,7,6,1,6,6,1,2,1,Completed,3.4,1.33,3.78,1.31,3.78,1.33,3.49,1.31
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Jabeur O.,Starodubtseva Y.,6,150,4076,504,6,3,6,1,,,2,0,Completed,1.17,5,1.22,4.79,1.22,6.05,1.17,5.1
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Badosa P.,Townsend T.,100,73,738,942,6,1,6,3,,,2,0,Completed,1.62,2.3,1.75,2.18,1.75,2.55,1.63,2.29
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Haddad Maia B.,Fruhvirtova L.,12,84,2830,829,6,2,3,6,6,2,2,1,Completed,1.22,4.33,1.3,3.85,1.3,4.34,1.26,3.94
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Rus A.,Kalinina A.,45,30,1188,1600,6,1,6,0,,,2,0,Completed,2.38,1.57,2.33,1.67,2.46,1.67,2.36,1.59
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Andreeva M.,Pera B.,47,71,1168,956,7,5,6,2,,,2,0,Completed,1.17,5,1.18,5.28,1.21,5.45,1.17,5.04
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Kalinskaya A.,Volynets K.,75,103,923,732,6,3,3,6,6,2,2,1,Completed,1.36,3.2,1.36,3.42,1.41,3.5,1.35,3.22
5,Melbourne,Australian Open,15/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Garcia C.,Osaka N.,19,831,2330,32,6,4,7,6,,,2,0,Completed,2.2,1.67,2.21,1.74,2.22,1.77,2.16,1.7
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Kasatkina D.,Stearns P.,13,48,2778,1168,6,2,3,6,6,2,2,1,Completed,1.3,3.5,1.27,4.15,1.39,4.15,1.28,3.72
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Trevisan M.,Zarazua R.,59,97,1045,749,4,6,6,4,6,2,2,1,Completed,1.62,2.3,1.74,2.2,1.74,2.42,1.66,2.23
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Cocciaretto E.,Sun L.,66,193,1000,401,6,1,7,5,,,2,0,Completed,1.8,2,1.83,2.08,1.83,2.2,1.77,2.06
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Stephens S.,Gadecki O.,44,120,1202,655,6,3,6,1,,,2,0,Completed,1.44,2.75,1.56,2.56,1.57,2.81,1.5,2.62
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Swiatek I.,Kenin S.,1,41,9880,1225,7,6,6,2,,,2,0,Completed,1.04,13,1.03,19.73,1.05,19.73,1.03,12.99
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Collins D.,Kerber A.,62,655,1022,60,6,2,3,6,6,1,2,1,Completed,1.4,3,1.36,3.41,1.42,3.45,1.37,3.15
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Navarro E.,Wang Xiy.,26,60,1730,1034,6,1,6,7,7,5,2,1,Completed,1.5,2.63,1.52,2.7,1.53,2.75,1.5,2.6
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Azarenka V.,Giorgi C.,22,53,2011,1120,6,1,4,6,6,3,2,1,Completed,1.3,3.5,1.3,3.88,1.33,3.88,1.3,3.59
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Tauson C.,Minnen G.,96,67,749,999,7,5,7,5,,,2,0,Completed,1.4,3,1.35,3.49,1.42,3.49,1.36,3.19
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Dodin O.,Zhu L.,95,32,765,1464,6,4,6,3,,,2,0,Completed,3.5,1.3,3.85,1.3,3.85,1.31,3.61,1.29
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Burel C.,Krunic A.,51,687,1140,53,6,4,6,1,,,2,0,Completed,1.08,8,1.11,7.96,1.11,10.26,1.09,7.76
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Wang Y.,Cirstea S.,94,27,771,1722,0,6,7,5,6,2,2,1,Completed,3.4,1.33,3.61,1.33,3.61,1.36,3.36,1.33
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Blinkova A.,Bucsa C.,57,56,1072,1088,6,2,6,4,,,2,0,Completed,2.2,1.67,2.22,1.73,2.31,1.73,2.18,1.69
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Boulter K.,Yuan Y.,54,61,1109,1028,7,5,7,6,,,2,0,Completed,1.67,2.2,1.67,2.32,1.72,2.33,1.64,2.26
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Ostapenko J.,Birrell K.,10,116,3328,671,7,6,6,1,,,2,0,Completed,1.11,6.5,1.12,7.34,1.15,7.34,1.13,6.07
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Zheng Q.,Krueger A.,15,76,2720,896,3,6,6,2,6,3,2,1,Completed,1.17,5,1.18,5.45,1.21,5.67,1.17,5.06
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Rybakina E.,Pliskova Ka.,3,38,6918,1322,7,6,6,4,,,2,0,Completed,1.14,5.5,1.12,7.41,1.16,7.41,1.14,5.82
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Raducanu E.,Rogers S.,296,161,231,476,6,3,6,2,,,2,0,Completed,1.3,3.5,1.35,3.45,1.38,3.66,1.32,3.4
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Tomljanovic A.,Martic P.,271,40,271,1283,7,6,4,6,6,4,2,1,Completed,2.1,1.73,2.11,1.8,2.3,1.88,2.02,1.81
5,Melbourne,Australian Open,16/01/2024,Grand Slam,Outdoor,Hard,1st Round,3,Pegula J.,Marino R.,5,182,6065,425,6,2,6,4,,,2,0,Completed,1.08,8,1.08,9.87,1.09,9.87,1.07,8.79
5,Melbourne,Australian Open,17/01/2024,Grand Slam,Outdoor,Hard,2nd Round,3,Timofeeva M.,Wozniacki C.,170,252,451,302,1,6,6,4,6,1,2,1,Completed,3.75,1.29,4.18,1.27,4.33,1.37,3.79,1.27
5,Melbourne,Australian Open,17/01/2024,Grand Slam,Outdoor,Hard,2nd Round,3,Andreeva M.,Jabeur O.,47,6,1168,4076,6,0,6,2,,,2,0,Completed,1.8,2,1.83,2.1,1.83,2.18,1.78,2.05
5,Melbourne,Australian Open,17/01/2024,Grand Slam,Outdoor,Hard,2nd Round,3,Hunter S.,Siegemund L.,180,78,426,892,6,4,3,6,6,3,2,1,Completed,2.38,1.57,2.31,1.69,2.44,1.73,2.28,1.63
5,Melbourne,Australian Open,17/01/2024,Grand Slam,Outdoor,Hard,2nd Round,3,Parks A.,Fernandez L.A.,82,35,838,1355,7,5,6,4,,,2,0,Completed,5.5,1.14,5.85,1.17,5.85,1.2,5.23,1.16
5,Melbourne,Australian Open,17/01/2024,Grand Slam,Outdoor,Hard,2nd Round,3,Krejcikova B.,Korpatsch T.,11,80,2891,847,6,2,6,2,,,2,0,Completed,1.14,5.5,1.14,6.77,1.14,6.77,1.14,5.89
5,Melbourne,Australian Open,17/01/2024,Grand Slam,Outdoor,Hard,2nd Round,3,Gauff C.,Dolehide C.,4,43,6660,1208,7,6,6,2,,,2,0,Completed,1.03,15,1.03,22.11,1.03,22.15,1.02,15.4
5,Melbourne,Australian Open,17/01/2024,Grand Slam,Outdoor,Hard,2nd Round,3,Parry D.,Rakhimova K.,72,90,943,793,7,5,6,2,,,2,0,Completed,2,1.8,2.13,1.81,2.13,1.89,2.01,1.8
5,Melbourne,Australian Open,17/01/2024,Grand Slam,Outdoor,Hard,2nd Round,3,Anisimova A.,Podoroska N.,442,65,130,1009,6,2,6,3,,,2,0,Completed,1.3,3.5,1.34,3.61,1.34,3.82,1.31,3.49
5,Melbourne,Australian Open,17/01/2024,Grand Slam,Outdoor,Hard,2nd Round,3,Haddad Maia B.,Korneeva A.,12,179,2830,427,6,1,6,2,,,2,0,Completed,1.33,3.4,1.4,3.2,1.4,3.66,1.35,3.24
5,Melbourne,Australian Open,17/01/2024,Grand Slam,Outdoor,Hard,2nd Round,3,Zakharova A.,Juvan K.,190,109,404,696,6,1,6,1,,,2,0,Completed,2.38,1.57,2.62,1.56,2.62,1.69,2.43,1.56
5,Melbourne,Australian Open,17/01/2024,Grand Slam,Outdoor,Hard,2nd Round,3,Frech M.,Garcia C.,69,19,965,2330,6,4,7,6,,,2,0,Completed,3.5,1.3,3.38,1.37,3.74,1.37,3.49,1.31
